UavLatititud,UavLongitud,VideoRecordTime,FlyTime,DateTime,VideoNumber
59.405425,9.135482,1,134.7,01-22-2020 12:28:09.937 PM,1
59.405425,9.135482,1,134.8,01-22-2020 12:28:10.043 PM,1
59.405425,9.135482,1,134.9,01-22-2020 12:28:10.150 PM,1
59.405425,9.135482,1,135,01-22-2020 12:28:10.256 PM,1
59.405425,9.135482,1,135.1,01-22-2020 12:28:10.367 PM,1
59.405425,9.135482,1,135.2,01-22-2020 12:28:10.471 PM,1
59.405425,9.135482,1,135.3,01-22-2020 12:28:10.581 PM,1
59.405425,9.135482,1,135.4,01-22-2020 12:28:10.685 PM,1
59.405425,9.135482,1,135.5,01-22-2020 12:28:10.793 PM,1
59.405425,9.135482,1,135.6,01-22-2020 12:28:10.903 PM,1
59.405426,9.135481,2,135.7,01-22-2020 12:28:11.007 PM,1
59.405426,9.135481,2,135.8,01-22-2020 12:28:11.007 PM,1
59.405427,9.13548,2,135.9,01-22-2020 12:28:11.120 PM,1
59.405428,9.13548,2,136,01-22-2020 12:28:11.228 PM,1
59.405429,9.135479,2,136.1,01-22-2020 12:28:11.339 PM,1
59.405429,9.135478,2,136.2,01-22-2020 12:28:11.447 PM,1
59.405431,9.135477,2,136.3,01-22-2020 12:28:11.551 PM,1
59.405432,9.135476,2,136.4,01-22-2020 12:28:11.653 PM,1
59.405433,9.135475,2,136.5,01-22-2020 12:28:11.764 PM,1
59.405435,9.135473,2,136.6,01-22-2020 12:28:11.872 PM,1
59.405436,9.135472,3,136.7,01-22-2020 12:28:11.974 PM,1
59.405438,9.13547,3,136.8,01-22-2020 12:28:12.073 PM,1
59.40544,9.135468,3,136.9,01-22-2020 12:28:12.182 PM,1
59.405442,9.135466,3,137,01-22-2020 12:28:12.287 PM,1
59.405444,9.135464,3,137.1,01-22-2020 12:28:12.493 PM,1
59.405449,9.135459,3,137.3,01-22-2020 12:28:12.600 PM,1
59.405451,9.135457,3,137.4,01-22-2020 12:28:12.701 PM,1
59.405454,9.135454,3,137.5,01-22-2020 12:28:12.701 PM,1
59.405456,9.135451,3,137.6,01-22-2020 12:28:12.911 PM,1
59.405459,9.135448,4,137.7,01-22-2020 12:28:12.911 PM,1
59.405461,9.135445,4,137.8,01-22-2020 12:28:13.017 PM,1
59.405464,9.135442,4,137.9,01-22-2020 12:28:13.127 PM,1
59.405467,9.135439,4,138,01-22-2020 12:28:13.234 PM,1
59.405469,9.135436,4,138.1,01-22-2020 12:28:13.344 PM,1
59.405472,9.135433,4,138.2,01-22-2020 12:28:13.445 PM,1
59.405474,9.13543,4,138.3,01-22-2020 12:28:13.548 PM,1
59.405477,9.135427,4,138.4,01-22-2020 12:28:13.651 PM,1
59.405479,9.135423,4,138.5,01-22-2020 12:28:13.755 PM,1
59.405482,9.13542,4,138.6,01-22-2020 12:28:13.856 PM,1
59.405484,9.135417,5,138.7,01-22-2020 12:28:13.958 PM,1
59.405486,9.135414,5,138.8,01-22-2020 12:28:14.063 PM,1
59.405488,9.135411,5,138.9,01-22-2020 12:28:14.164 PM,1
59.405491,9.135408,5,139,01-22-2020 12:28:14.273 PM,1
59.405493,9.135404,5,139.1,01-22-2020 12:28:14.374 PM,1
59.405495,9.135401,5,139.2,01-22-2020 12:28:14.487 PM,1
59.405497,9.135398,5,139.3,01-22-2020 12:28:14.594 PM,1
59.405499,9.135395,5,139.4,01-22-2020 12:28:14.696 PM,1
59.405501,9.135392,5,139.5,01-22-2020 12:28:14.805 PM,1
59.405503,9.135389,5,139.6,01-22-2020 12:28:14.805 PM,1
59.405505,9.135386,6,139.7,01-22-2020 12:28:14.919 PM,1
59.405507,9.135384,6,139.8,01-22-2020 12:28:15.132 PM,1
59.405511,9.135378,6,140,01-22-2020 12:28:15.241 PM,1
59.405513,9.135375,6,140.1,01-22-2020 12:28:15.348 PM,1
59.405515,9.135373,6,140.2,01-22-2020 12:28:15.459 PM,1
59.405516,9.13537,6,140.3,01-22-2020 12:28:15.563 PM,1
59.405518,9.135367,6,140.4,01-22-2020 12:28:15.672 PM,1
59.40552,9.135365,6,140.5,01-22-2020 12:28:15.783 PM,1
59.405521,9.135362,7,140.6,01-22-2020 12:28:15.996 PM,1
59.405524,9.135358,7,140.8,01-22-2020 12:28:16.109 PM,1
59.405526,9.135356,7,140.9,01-22-2020 12:28:16.109 PM,1
59.405527,9.135354,7,141,01-22-2020 12:28:16.210 PM,1
59.405528,9.135352,7,141.1,01-22-2020 12:28:16.317 PM,1
59.405529,9.13535,7,141.2,01-22-2020 12:28:16.422 PM,1
59.40553,9.135349,7,141.3,01-22-2020 12:28:16.533 PM,1
59.405532,9.135347,7,141.4,01-22-2020 12:28:16.642 PM,1
59.405533,9.135345,7,141.5,01-22-2020 12:28:16.749 PM,1
59.405534,9.135343,7,141.6,01-22-2020 12:28:16.860 PM,1
59.405535,9.135341,8,141.7,01-22-2020 12:28:16.972 PM,1
59.405537,9.135339,8,141.8,01-22-2020 12:28:17.081 PM,1
59.405538,9.135337,8,141.9,01-22-2020 12:28:17.181 PM,1
59.405539,9.135335,8,142,01-22-2020 12:28:17.284 PM,1
59.405541,9.135334,8,142.1,01-22-2020 12:28:17.392 PM,1
59.405542,9.135332,8,142.2,01-22-2020 12:28:17.496 PM,1
59.405543,9.13533,8,142.3,01-22-2020 12:28:17.600 PM,1
59.405545,9.135328,8,142.4,01-22-2020 12:28:17.708 PM,1
59.405546,9.135326,8,142.5,01-22-2020 12:28:17.708 PM,1
59.405547,9.135324,8,142.6,01-22-2020 12:28:17.816 PM,1
59.405549,9.135323,9,142.7,01-22-2020 12:28:17.918 PM,1
59.40555,9.135321,9,142.8,01-22-2020 12:28:18.027 PM,1
59.405552,9.135319,9,142.9,01-22-2020 12:28:18.127 PM,1
59.405554,9.135317,9,143,01-22-2020 12:28:18.235 PM,1
59.405555,9.135315,9,143.1,01-22-2020 12:28:18.341 PM,1
59.405557,9.135314,9,143.2,01-22-2020 12:28:18.448 PM,1
59.405559,9.135312,9,143.3,01-22-2020 12:28:18.550 PM,1
59.40556,9.13531,9,143.4,01-22-2020 12:28:18.761 PM,1
59.405564,9.135306,9,143.6,01-22-2020 12:28:18.866 PM,1
59.405566,9.135305,10,143.7,01-22-2020 12:28:18.971 PM,1
59.405568,9.135303,10,143.8,01-22-2020 12:28:19.082 PM,1
59.405571,9.135301,10,143.9,01-22-2020 12:28:19.189 PM,1
59.405573,9.135299,10,144,01-22-2020 12:28:19.294 PM,1
59.405575,9.135297,10,144.1,01-22-2020 12:28:19.507 PM,1
59.40558,9.135293,10,144.3,01-22-2020 12:28:19.507 PM,1
59.405582,9.135292,10,144.4,01-22-2020 12:28:19.612 PM,1
59.405585,9.13529,10,144.5,01-22-2020 12:28:19.718 PM,1
59.405587,9.135288,10,144.6,01-22-2020 12:28:19.829 PM,1
59.40559,9.135286,11,144.7,01-22-2020 12:28:19.940 PM,1
59.405592,9.135285,11,144.8,01-22-2020 12:28:20.043 PM,1
59.405594,9.135283,11,144.9,01-22-2020 12:28:20.144 PM,1
59.405596,9.135281,11,145,01-22-2020 12:28:20.246 PM,1
59.405599,9.13528,11,145.1,01-22-2020 12:28:20.347 PM,1
59.4056,9.135279,11,145.2,01-22-2020 12:28:20.452 PM,1
59.405602,9.135277,11,145.3,01-22-2020 12:28:20.559 PM,1
59.405603,9.135276,11,145.4,01-22-2020 12:28:20.663 PM,1
59.405604,9.135276,11,145.5,01-22-2020 12:28:20.764 PM,1
59.405606,9.135275,11,145.6,01-22-2020 12:28:20.872 PM,1
59.405606,9.135274,11,145.7,01-22-2020 12:28:20.981 PM,1
59.405607,9.135274,12,145.8,01-22-2020 12:28:21.087 PM,1
59.405607,9.135273,12,145.9,01-22-2020 12:28:21.197 PM,1
59.405608,9.135273,12,146,01-22-2020 12:28:21.301 PM,1
59.405608,9.135272,12,146.1,01-22-2020 12:28:21.404 PM,1
59.405608,9.135271,12,146.2,01-22-2020 12:28:21.509 PM,1
59.405608,9.135271,12,146.3,01-22-2020 12:28:21.509 PM,1
59.405609,9.135271,12,146.4,01-22-2020 12:28:21.618 PM,1
59.405608,9.13527,12,146.5,01-22-2020 12:28:21.719 PM,1
59.405609,9.13527,12,146.6,01-22-2020 12:28:21.822 PM,1
59.405609,9.135269,12,146.7,01-22-2020 12:28:21.927 PM,1
59.405609,9.135269,13,146.8,01-22-2020 12:28:22.029 PM,1
59.40561,9.135268,13,146.9,01-22-2020 12:28:22.243 PM,1
59.405611,9.135267,13,147.1,01-22-2020 12:28:22.350 PM,1
59.405611,9.135267,13,147.2,01-22-2020 12:28:22.450 PM,1
59.405612,9.135266,13,147.3,01-22-2020 12:28:22.560 PM,1
59.405613,9.135265,13,147.4,01-22-2020 12:28:22.670 PM,1
59.405614,9.135265,13,147.5,01-22-2020 12:28:22.775 PM,1
59.405615,9.135264,13,147.6,01-22-2020 12:28:22.880 PM,1
59.405617,9.135263,13,147.7,01-22-2020 12:28:22.986 PM,1
59.405618,9.135262,14,147.8,01-22-2020 12:28:23.088 PM,1
59.40562,9.135261,14,147.9,01-22-2020 12:28:23.188 PM,1
59.405621,9.13526,14,148,01-22-2020 12:28:23.291 PM,1
59.405623,9.135259,14,148.1,01-22-2020 12:28:23.400 PM,1
59.405625,9.135258,14,148.2,01-22-2020 12:28:23.506 PM,1
59.405628,9.135256,14,148.3,01-22-2020 12:28:23.506 PM,1
59.40563,9.135255,14,148.4,01-22-2020 12:28:23.609 PM,1
59.405632,9.135254,14,148.5,01-22-2020 12:28:23.713 PM,1
59.405635,9.135252,14,148.6,01-22-2020 12:28:23.824 PM,1
59.405637,9.135251,14,148.7,01-22-2020 12:28:23.933 PM,1
59.40564,9.135249,15,148.8,01-22-2020 12:28:24.044 PM,1
59.405643,9.135247,15,148.9,01-22-2020 12:28:24.153 PM,1
59.405645,9.135246,15,149,01-22-2020 12:28:24.367 PM,1
59.405651,9.135242,15,149.2,01-22-2020 12:28:24.468 PM,1
59.405654,9.13524,15,149.3,01-22-2020 12:28:24.574 PM,1
59.405657,9.135239,15,149.4,01-22-2020 12:28:24.679 PM,1
59.405659,9.135237,15,149.5,01-22-2020 12:28:24.783 PM,1
59.405662,9.135235,15,149.6,01-22-2020 12:28:24.892 PM,1
59.405665,9.135233,15,149.7,01-22-2020 12:28:24.992 PM,1
59.405668,9.135231,16,149.8,01-22-2020 12:28:25.107 PM,1
59.405671,9.135229,16,149.9,01-22-2020 12:28:25.211 PM,1
59.405674,9.135227,16,150,01-22-2020 12:28:25.211 PM,1
59.405676,9.135224,16,150.1,01-22-2020 12:28:25.316 PM,1
59.405679,9.135222,16,150.2,01-22-2020 12:28:25.526 PM,1
59.405685,9.135218,16,150.4,01-22-2020 12:28:25.636 PM,1
59.405687,9.135216,16,150.5,01-22-2020 12:28:25.739 PM,1
59.40569,9.135214,16,150.6,01-22-2020 12:28:25.845 PM,1
59.405693,9.135211,16,150.7,01-22-2020 12:28:25.945 PM,1
59.405696,9.135209,17,150.8,01-22-2020 12:28:26.056 PM,1
59.405699,9.135207,17,150.9,01-22-2020 12:28:26.162 PM,1
59.405701,9.135205,17,151,01-22-2020 12:28:26.272 PM,1
59.405704,9.135203,17,151.1,01-22-2020 12:28:26.487 PM,1
59.405709,9.135199,17,151.3,01-22-2020 12:28:26.594 PM,1
59.405712,9.135197,17,151.4,01-22-2020 12:28:26.699 PM,1
59.405715,9.135195,17,151.5,01-22-2020 12:28:26.800 PM,1
59.405717,9.135193,17,151.6,01-22-2020 12:28:26.909 PM,1
59.40572,9.135191,17,151.7,01-22-2020 12:28:26.909 PM,1
59.405722,9.135189,18,151.8,01-22-2020 12:28:27.126 PM,1
59.405727,9.135185,18,152,01-22-2020 12:28:27.233 PM,1
59.405729,9.135184,18,152.1,01-22-2020 12:28:27.333 PM,1
59.405731,9.135182,18,152.2,01-22-2020 12:28:27.437 PM,1
59.405734,9.13518,18,152.3,01-22-2020 12:28:27.537 PM,1
59.405736,9.135179,18,152.4,01-22-2020 12:28:27.648 PM,1
59.405738,9.135177,18,152.5,01-22-2020 12:28:27.862 PM,1
59.405742,9.135174,18,152.7,01-22-2020 12:28:27.966 PM,1
59.405744,9.135173,19,152.8,01-22-2020 12:28:28.070 PM,1
59.405746,9.135171,19,152.9,01-22-2020 12:28:28.170 PM,1
59.405748,9.13517,19,153,01-22-2020 12:28:28.273 PM,1
59.40575,9.135168,19,153.1,01-22-2020 12:28:28.380 PM,1
59.405752,9.135167,19,153.2,01-22-2020 12:28:28.587 PM,1
59.405756,9.135164,19,153.4,01-22-2020 12:28:28.690 PM,1
59.405758,9.135163,19,153.5,01-22-2020 12:28:28.797 PM,1
59.40576,9.135162,19,153.6,01-22-2020 12:28:28.898 PM,1
59.405761,9.135161,19,153.7,01-22-2020 12:28:29.001 PM,1
59.405763,9.135159,20,153.8,01-22-2020 12:28:29.106 PM,1
59.405765,9.135158,20,153.9,01-22-2020 12:28:29.106 PM,1
59.405766,9.135157,20,154,01-22-2020 12:28:29.220 PM,1
59.405768,9.135156,20,154.1,01-22-2020 12:28:29.323 PM,1
59.405769,9.135155,20,154.2,01-22-2020 12:28:29.429 PM,1
59.405771,9.135154,20,154.3,01-22-2020 12:28:29.529 PM,1
59.405772,9.135152,20,154.4,01-22-2020 12:28:29.635 PM,1
59.405774,9.135151,20,154.5,01-22-2020 12:28:29.738 PM,1
59.405775,9.13515,20,154.6,01-22-2020 12:28:29.845 PM,1
59.405777,9.135149,20,154.7,01-22-2020 12:28:29.950 PM,1
59.405778,9.135148,21,154.8,01-22-2020 12:28:30.055 PM,1
59.405779,9.135148,21,154.9,01-22-2020 12:28:30.164 PM,1
59.40578,9.135147,21,155,01-22-2020 12:28:30.270 PM,1
59.405782,9.135146,21,155.1,01-22-2020 12:28:30.375 PM,1
59.405783,9.135145,21,155.2,01-22-2020 12:28:30.486 PM,1
59.405784,9.135144,21,155.3,01-22-2020 12:28:30.696 PM,1
59.405786,9.135142,21,155.5,01-22-2020 12:28:30.799 PM,1
59.405788,9.135141,21,155.6,01-22-2020 12:28:30.906 PM,1
59.405789,9.13514,21,155.7,01-22-2020 12:28:30.906 PM,1
59.40579,9.135139,22,155.8,01-22-2020 12:28:31.017 PM,1
59.405791,9.135138,22,155.9,01-22-2020 12:28:31.125 PM,1
59.405792,9.135137,22,156,01-22-2020 12:28:31.234 PM,1
59.405793,9.135136,22,156.1,01-22-2020 12:28:31.336 PM,1
59.405794,9.135135,22,156.2,01-22-2020 12:28:31.442 PM,1
59.405795,9.135134,22,156.3,01-22-2020 12:28:31.551 PM,1
59.405796,9.135133,22,156.4,01-22-2020 12:28:31.655 PM,1
59.405797,9.135132,22,156.5,01-22-2020 12:28:31.766 PM,1
59.405797,9.135131,22,156.6,01-22-2020 12:28:31.875 PM,1
59.405798,9.135131,22,156.7,01-22-2020 12:28:31.979 PM,1
59.405799,9.13513,23,156.8,01-22-2020 12:28:32.080 PM,1
59.405799,9.13513,23,156.9,01-22-2020 12:28:32.188 PM,1
59.4058,9.135129,23,157,01-22-2020 12:28:32.292 PM,1
59.4058,9.135129,23,157.1,01-22-2020 12:28:32.402 PM,1
59.4058,9.135128,23,157.2,01-22-2020 12:28:32.507 PM,1
59.4058,9.135128,23,157.3,01-22-2020 12:28:32.507 PM,1
59.405801,9.135127,23,157.4,01-22-2020 12:28:32.623 PM,1
59.405801,9.135127,23,157.5,01-22-2020 12:28:32.733 PM,1
59.405801,9.135127,23,157.6,01-22-2020 12:28:32.839 PM,1
59.405801,9.135127,23,157.7,01-22-2020 12:28:33.045 PM,1
59.405801,9.135126,24,157.9,01-22-2020 12:28:33.153 PM,1
59.405801,9.135126,24,158,01-22-2020 12:28:33.255 PM,1
59.4058,9.135126,24,158.1,01-22-2020 12:28:33.462 PM,1
59.4058,9.135127,24,158.3,01-22-2020 12:28:33.570 PM,1
59.4058,9.135127,24,158.4,01-22-2020 12:28:33.672 PM,1
59.4058,9.135127,24,158.5,01-22-2020 12:28:33.776 PM,1
59.4058,9.135127,24,158.6,01-22-2020 12:28:33.883 PM,1
59.4058,9.135127,24,158.7,01-22-2020 12:28:33.987 PM,1
59.4058,9.135127,24,158.8,01-22-2020 12:28:34.100 PM,1
59.4058,9.135127,25,158.9,01-22-2020 12:28:34.208 PM,1
59.4058,9.135127,25,159,01-22-2020 12:28:34.208 PM,1
59.4058,9.135128,25,159.1,01-22-2020 12:28:34.312 PM,1
59.4058,9.135128,25,159.2,01-22-2020 12:28:34.420 PM,1
59.4058,9.135128,25,159.3,01-22-2020 12:28:34.523 PM,1
59.4058,9.135128,25,159.4,01-22-2020 12:28:34.632 PM,1
59.4058,9.135128,25,159.5,01-22-2020 12:28:34.846 PM,1
59.4058,9.135129,25,159.7,01-22-2020 12:28:34.958 PM,1
59.4058,9.135129,25,159.8,01-22-2020 12:28:35.072 PM,1
59.405801,9.135129,26,159.9,01-22-2020 12:28:35.179 PM,1
59.405801,9.135129,26,160,01-22-2020 12:28:35.281 PM,1
59.405801,9.135129,26,160.1,01-22-2020 12:28:35.384 PM,1
59.405801,9.135129,26,160.2,01-22-2020 12:28:35.491 PM,1
59.405801,9.135129,26,160.3,01-22-2020 12:28:35.595 PM,1
59.405801,9.135129,26,160.4,01-22-2020 12:28:35.701 PM,1
59.405801,9.13513,26,160.5,01-22-2020 12:28:35.807 PM,1
59.405801,9.13513,26,160.6,01-22-2020 12:28:35.807 PM,1
59.405801,9.135129,26,160.7,01-22-2020 12:28:35.912 PM,1
59.405801,9.135129,26,160.8,01-22-2020 12:28:36.013 PM,1
59.405801,9.135129,27,160.9,01-22-2020 12:28:36.118 PM,1
59.405801,9.135129,27,161,01-22-2020 12:28:36.224 PM,1
59.405801,9.135129,27,161.1,01-22-2020 12:28:36.326 PM,1
59.405801,9.135129,27,161.2,01-22-2020 12:28:36.433 PM,1
59.405801,9.135129,27,161.3,01-22-2020 12:28:36.540 PM,1
59.405801,9.135129,27,161.4,01-22-2020 12:28:36.645 PM,1
59.405801,9.135129,27,161.5,01-22-2020 12:28:36.750 PM,1
59.405801,9.135129,27,161.6,01-22-2020 12:28:36.854 PM,1
59.405802,9.135129,27,161.7,01-22-2020 12:28:36.963 PM,1
59.405802,9.135128,27,161.8,01-22-2020 12:28:37.068 PM,1
59.405802,9.135128,28,161.9,01-22-2020 12:28:37.176 PM,1
59.405803,9.135127,28,162,01-22-2020 12:28:37.384 PM,1
59.405804,9.135126,28,162.2,01-22-2020 12:28:37.486 PM,1
59.405804,9.135126,28,162.3,01-22-2020 12:28:37.598 PM,1
59.405805,9.135125,28,162.4,01-22-2020 12:28:37.701 PM,1
59.405805,9.135125,28,162.5,01-22-2020 12:28:37.805 PM,1
59.405806,9.135124,28,162.6,01-22-2020 12:28:37.805 PM,1
59.405807,9.135123,28,162.7,01-22-2020 12:28:37.912 PM,1
59.405808,9.135122,28,162.8,01-22-2020 12:28:38.019 PM,1
59.405809,9.135122,29,162.9,01-22-2020 12:28:38.131 PM,1
59.40581,9.135121,29,163,01-22-2020 12:28:38.235 PM,1
59.405811,9.13512,29,163.1,01-22-2020 12:28:38.343 PM,1
59.405811,9.135119,29,163.2,01-22-2020 12:28:38.445 PM,1
59.405813,9.135118,29,163.3,01-22-2020 12:28:38.554 PM,1
59.405813,9.135118,29,163.4,01-22-2020 12:28:38.658 PM,1
59.405814,9.135117,29,163.5,01-22-2020 12:28:38.761 PM,1
59.405815,9.135116,29,163.6,01-22-2020 12:28:38.870 PM,1
59.405816,9.135115,29,163.7,01-22-2020 12:28:38.978 PM,1
59.405817,9.135114,29,163.8,01-22-2020 12:28:39.086 PM,1
59.405818,9.135114,30,163.9,01-22-2020 12:28:39.193 PM,1
59.405819,9.135113,30,164,01-22-2020 12:28:39.296 PM,1
59.40582,9.135112,30,164.1,01-22-2020 12:28:39.402 PM,1
59.405822,9.135111,30,164.2,01-22-2020 12:28:39.505 PM,1
59.405823,9.13511,30,164.3,01-22-2020 12:28:39.505 PM,1
59.405824,9.135109,30,164.4,01-22-2020 12:28:39.611 PM,1
59.405825,9.135108,30,164.5,01-22-2020 12:28:39.721 PM,1
59.405826,9.135106,30,164.6,01-22-2020 12:28:39.825 PM,1
59.405827,9.135105,30,164.7,01-22-2020 12:28:39.928 PM,1
59.405829,9.135104,30,164.8,01-22-2020 12:28:40.036 PM,1
59.40583,9.135102,31,164.9,01-22-2020 12:28:40.139 PM,1
59.405832,9.135101,31,165,01-22-2020 12:28:40.245 PM,1
59.405833,9.1351,31,165.1,01-22-2020 12:28:40.350 PM,1
59.405834,9.135098,31,165.2,01-22-2020 12:28:40.453 PM,1
59.405836,9.135097,31,165.3,01-22-2020 12:28:40.561 PM,1
59.405837,9.135095,31,165.4,01-22-2020 12:28:40.667 PM,1
59.405839,9.135094,31,165.5,01-22-2020 12:28:40.773 PM,1
59.405841,9.135092,31,165.6,01-22-2020 12:28:40.874 PM,1
59.405842,9.13509,31,165.7,01-22-2020 12:28:40.981 PM,1
59.405844,9.135089,31,165.8,01-22-2020 12:28:41.099 PM,1
59.405846,9.135087,32,165.9,01-22-2020 12:28:41.208 PM,1
59.405847,9.135085,32,166,01-22-2020 12:28:41.208 PM,1
59.405849,9.135084,32,166.1,01-22-2020 12:28:41.319 PM,1
59.405851,9.135082,32,166.2,01-22-2020 12:28:41.421 PM,1
59.405852,9.13508,32,166.3,01-22-2020 12:28:41.536 PM,1
59.405854,9.135079,32,166.4,01-22-2020 12:28:41.638 PM,1
59.405856,9.135077,32,166.5,01-22-2020 12:28:41.750 PM,1
59.405858,9.135075,32,166.6,01-22-2020 12:28:41.855 PM,1
59.40586,9.135074,32,166.7,01-22-2020 12:28:41.968 PM,1
59.405861,9.135072,32,166.8,01-22-2020 12:28:42.073 PM,1
59.405863,9.13507,33,166.9,01-22-2020 12:28:42.174 PM,1
59.405865,9.135068,33,167,01-22-2020 12:28:42.277 PM,1
59.405867,9.135067,33,167.1,01-22-2020 12:28:42.381 PM,1
59.405869,9.135065,33,167.2,01-22-2020 12:28:42.486 PM,1
59.405871,9.135063,33,167.3,01-22-2020 12:28:42.593 PM,1
59.405872,9.135062,33,167.4,01-22-2020 12:28:42.693 PM,1
59.405874,9.13506,33,167.5,01-22-2020 12:28:42.802 PM,1
59.405876,9.135058,33,167.6,01-22-2020 12:28:42.802 PM,1
59.405878,9.135056,33,167.7,01-22-2020 12:28:42.927 PM,1
59.40588,9.135054,33,167.8,01-22-2020 12:28:43.040 PM,1
59.405882,9.135053,34,167.9,01-22-2020 12:28:43.153 PM,1
59.405884,9.135051,34,168,01-22-2020 12:28:43.263 PM,1
59.405886,9.135049,34,168.1,01-22-2020 12:28:43.481 PM,1
59.40589,9.135045,34,168.3,01-22-2020 12:28:43.586 PM,1
59.405891,9.135043,34,168.4,01-22-2020 12:28:43.692 PM,1
59.405894,9.135041,34,168.5,01-22-2020 12:28:43.798 PM,1
59.405895,9.135039,34,168.6,01-22-2020 12:28:43.909 PM,1
59.405898,9.135038,34,168.7,01-22-2020 12:28:43.909 PM,1
59.405899,9.135036,34,168.8,01-22-2020 12:28:44.013 PM,1
59.405902,9.135034,35,168.9,01-22-2020 12:28:44.117 PM,1
59.405904,9.135032,35,169,01-22-2020 12:28:44.220 PM,1
59.405906,9.13503,35,169.1,01-22-2020 12:28:44.326 PM,1
59.405908,9.135028,35,169.2,01-22-2020 12:28:44.437 PM,1
59.40591,9.135026,35,169.3,01-22-2020 12:28:44.546 PM,1
59.405912,9.135024,35,169.4,01-22-2020 12:28:44.652 PM,1
59.405914,9.135022,35,169.5,01-22-2020 12:28:44.754 PM,1
59.405916,9.13502,35,169.6,01-22-2020 12:28:44.871 PM,1
59.405918,9.135018,35,169.7,01-22-2020 12:28:44.977 PM,1
59.40592,9.135016,35,169.8,01-22-2020 12:28:45.081 PM,1
59.405923,9.135014,36,169.9,01-22-2020 12:28:45.186 PM,1
59.405925,9.135012,36,170,01-22-2020 12:28:45.287 PM,1
59.405927,9.13501,36,170.1,01-22-2020 12:28:45.396 PM,1
59.405929,9.135009,36,170.2,01-22-2020 12:28:45.505 PM,1
59.40593,9.135007,36,170.3,01-22-2020 12:28:45.505 PM,1
59.405932,9.135005,36,170.4,01-22-2020 12:28:45.619 PM,1
59.405934,9.135004,36,170.5,01-22-2020 12:28:45.721 PM,1
59.405936,9.135002,36,170.6,01-22-2020 12:28:45.829 PM,1
59.405938,9.135,36,170.7,01-22-2020 12:28:45.936 PM,1
59.405939,9.134999,36,170.8,01-22-2020 12:28:46.045 PM,1
59.405941,9.134997,37,170.9,01-22-2020 12:28:46.154 PM,1
59.405943,9.134995,37,171,01-22-2020 12:28:46.260 PM,1
59.405944,9.134994,37,171.1,01-22-2020 12:28:46.367 PM,1
59.405946,9.134992,37,171.2,01-22-2020 12:28:46.478 PM,1
59.405947,9.134991,37,171.3,01-22-2020 12:28:46.587 PM,1
59.405949,9.134989,37,171.4,01-22-2020 12:28:46.694 PM,1
59.40595,9.134988,37,171.5,01-22-2020 12:28:46.805 PM,1
59.405952,9.134986,37,171.6,01-22-2020 12:28:46.805 PM,1
59.405953,9.134985,37,171.7,01-22-2020 12:28:46.913 PM,1
59.405955,9.134984,37,171.8,01-22-2020 12:28:47.022 PM,1
59.405956,9.134982,38,171.9,01-22-2020 12:28:47.126 PM,1
59.405957,9.134981,38,172,01-22-2020 12:28:47.233 PM,1
59.405959,9.13498,38,172.1,01-22-2020 12:28:47.341 PM,1
59.40596,9.134978,38,172.2,01-22-2020 12:28:47.442 PM,1
59.405961,9.134978,38,172.3,01-22-2020 12:28:47.550 PM,1
59.405962,9.134977,38,172.4,01-22-2020 12:28:47.650 PM,1
59.405963,9.134976,38,172.5,01-22-2020 12:28:47.751 PM,1
59.405963,9.134975,38,172.6,01-22-2020 12:28:47.854 PM,1
59.405964,9.134975,38,172.7,01-22-2020 12:28:47.963 PM,1
59.405964,9.134974,38,172.8,01-22-2020 12:28:48.072 PM,1
59.405965,9.134974,39,172.9,01-22-2020 12:28:48.190 PM,1
59.405965,9.134973,39,173,01-22-2020 12:28:48.294 PM,1
59.405965,9.134973,39,173.1,01-22-2020 12:28:48.397 PM,1
59.405965,9.134972,39,173.2,01-22-2020 12:28:48.502 PM,1
59.405966,9.134972,39,173.3,01-22-2020 12:28:48.606 PM,1
59.405966,9.134971,39,173.4,01-22-2020 12:28:48.710 PM,1
59.405966,9.134971,39,173.5,01-22-2020 12:28:48.710 PM,1
59.405967,9.13497,39,173.6,01-22-2020 12:28:48.818 PM,1
59.405967,9.13497,39,173.7,01-22-2020 12:28:48.918 PM,1
59.405968,9.134969,39,173.8,01-22-2020 12:28:49.023 PM,1
59.405969,9.134969,40,173.9,01-22-2020 12:28:49.127 PM,1
59.40597,9.134968,40,174,01-22-2020 12:28:49.233 PM,1
59.40597,9.134968,40,174.1,01-22-2020 12:28:49.339 PM,1
59.405972,9.134967,40,174.2,01-22-2020 12:28:49.445 PM,1
59.405973,9.134966,40,174.3,01-22-2020 12:28:49.548 PM,1
59.405974,9.134966,40,174.4,01-22-2020 12:28:49.652 PM,1
59.405975,9.134965,40,174.5,01-22-2020 12:28:49.775 PM,1
59.405976,9.134964,40,174.6,01-22-2020 12:28:49.886 PM,1
59.405978,9.134964,40,174.7,01-22-2020 12:28:49.995 PM,1
59.405979,9.134963,40,174.8,01-22-2020 12:28:50.101 PM,1
59.40598,9.134963,40,174.9,01-22-2020 12:28:50.205 PM,1
59.405981,9.134962,41,175,01-22-2020 12:28:50.310 PM,1
59.405982,9.134961,41,175.1,01-22-2020 12:28:50.310 PM,1
59.405982,9.134961,41,175.2,01-22-2020 12:28:50.418 PM,1
59.405983,9.134961,41,175.3,01-22-2020 12:28:50.526 PM,1
59.405984,9.13496,41,175.4,01-22-2020 12:28:50.629 PM,1
